acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,heart_rate,fall_event
-0.10938232586781164,-0.09315053013521625,0.9694858181951564,-1.7612408963396355,3.7767929923382377,-2.014705682304272,73.9,0
0.07362334830429482,0.021578477336065004,0.9982935535064069,-6.462313338466387,-5.14423383696249,-3.9611550434409275,78.4,0
0.13861598959944926,-0.020446228792410367,1.0730259690161237,-3.2032524529558635,3.5099799064482635,0.6366662290891987,72.5,0
0.07056419374279646,-0.1112912976758239,0.9692432725436886,-4.54266231699143,5.640124855768932,0.18280847375548892,73.5,0
0.03612220611341114,-0.14940392812254052,0.8573691307736202,2.6169584132421644,0.4032296936299759,1.4422370210863624,74.5,0
0.013867556529285348,-0.06467193279265061,0.9705469642552299,1.2803469147919133,3.8375261459787184,-2.0566359269293595,80.6,0
-0.12742263884409127,0.039380900833111826,0.8515727960729916,-2.69377616180594,0.5890688282889046,-3.460711653186138,67.7,0
-0.03638130500736503,0.0193599247396862,0.996197133367473,-1.9254398768798404,2.399802051891414,-0.07428671237464264,76.0,0
-0.005276652515174493,-0.030123795750007832,1.1295406581202694,2.1404234650896203,6.273037200171712,1.9781565969363881,74.2,0
0.1768546671462699,0.040188719429148284,0.8037532561591503,-1.4369901007762935,-6.526698991027155,-3.3709357746859805,79.0,0
0.09123419474821537,0.12400267198626877,0.7501443497836862,-2.6151601885969833,-3.2139193497760306,-2.3848081317668504,75.4,0
-0.16156481864352806,0.059412651043414796,0.9873874903879511,8.903660080473768,5.252862039278086,-4.65365432241206,71.4,0
0.0888900763273754,0.007869132861041933,0.8648300574884141,-2.4733088759945874,6.0275064834763485,-4.452775579200556,86.7,0
0.003790126350042021,0.11280720066606889,0.9847617911617953,3.0088785569380656,-5.913288936947564,-2.0774435012371297,83.7,0
-0.031230640036715038,-0.0759850302216295,1.028060528091455,1.766590545997774,6.561675110791004,-3.196998906155234,77.2,0
0.12340115466090415,-0.0024919539555351596,0.6584470656607191,-6.854651691773269,-10.802985548208275,3.0415833735053086,79.0,0
0.17371994269951413,-0.00010879356003681492,1.0834774141487813,-3.055472475612769,2.62747597851933,0.11384597409818313,72.3,0
0.16175361429394383,-0.10369532584428454,0.8045497245567126,3.6860476803511535,0.9189359984070149,4.807529160303116,77.0,0
-0.05070610278671661,-0.021987416228435776,0.9766478074152964,-0.5916725366476208,-3.0790730973506695,4.8458954285687215,89.3,0
0.012894514897854252,-0.1874959680895303,0.8810926496842355,-6.5922281056215875,-2.820493719291119,0.05771297718772395,82.2,0
0.08975161176842768,0.21121780476629534,0.8972064477823558,1.7751968795509105,-2.665671572938836,-7.614514112221653,70.7,0
0.1670654152546831,-0.0737413788436313,1.2340936909426983,-2.620370903280544,-0.857440166955471,1.513859120171253,78.0,0
-0.0075009085414347865,0.1786114131421312,1.027890128119349,1.9615147896527196,8.341348573284842,4.347873353966243,76.4,0
0.02772092280034195,0.023808450571949247,1.1157032604430386,12.094985958774426,3.457035277390277,2.40334366835674,78.6,0
-0.08276019688072338,0.07648641321559589,1.0026412031304115,1.7209758148787626,6.02449734629079,1.3252536555892587,84.9,0
-0.0935447948896805,-0.028879979835093158,1.073002036198243,2.754778573202578,-1.3527240505158622,-0.9422123322999653,71.5,0
0.14750309868730377,0.04079296919616744,1.0426067543215178,-1.1429753807420888,0.9670874810400845,-4.476483556395493,75.0,0
0.21274880342849872,0.08504896399884361,1.0181684217030238,-5.038144459593961,-4.500697475890724,2.377149825046667,70.4,0
0.04135878541035994,0.08645524143941823,1.146073386374702,4.607662139365916,-1.1694678271865488,-0.7420032660206191,77.1,0
0.1704239477470429,0.09747733900743573,1.0034758180766405,-2.7262767868932776,-2.3204982236710405,1.186326846985999,76.5,0
0.0933963230057161,-0.016833271003917637,1.3227722858326558,-1.0313176542519986,2.05228474150647,-2.2309472941785184,86.4,0
-0.027414370552614906,-0.02803596724913551,1.1240797359218657,8.070639910382662,-2.968788437044467,7.597606571603346,71.7,0
0.09336747266100967,-0.13941763252676037,0.8090688953390466,-1.5196849141410689,-3.5148327142633145,0.9083605508851643,80.5,0
0.23456438797591628,0.07232190111769367,0.9535175436525526,5.468976593135445,1.664673860829626,-1.443300816946889,62.9,0
0.04570087530680582,0.12823787113234428,1.0395616399236003,1.743651530664458,-0.22477126086164853,-4.318091562018299,85.7,0
0.23775723869768073,0.18159816799179296,0.9866745253568056,-2.488909677239377,-2.9422430459943825,-5.315026528941152,76.1,0
-0.26436941249076934,0.05051726345805078,1.0830310128458251,1.5363329104187609,-3.5559053507088327,2.358555547962855,76.7,0
0.14862830052502685,-0.056647977290856924,1.099552505725081,-3.223896072048492,-2.9436530571335284,-2.2125312940607222,74.9,0
0.06044564818858055,-0.14970961432894556,0.7760619521301553,4.071262991583359,3.421381012974524,-1.7096780031857761,78.4,0
0.014119117944095906,0.12416667330833506,1.1721616317074741,5.611922227525779,1.7536181979229217,-2.0627858369262264,73.0,0
0.06101129318426028,-0.15962765667775358,0.9054773801770933,0.22053208013467507,-3.1717439257410045,-4.149850744004784,76.7,0
-0.1885082697521071,-0.014060407774376674,0.8906143241202864,6.0411439204616855,-3.0046414479394388,-1.1027326021257833,82.7,0
0.023639373459498573,-0.0024306827943645914,0.8901316410941689,0.7203318630934108,-4.8187998685555495,0.21428507561051086,74.0,0
0.09285350858140956,0.013054486214898065,1.1012864608985875,4.115308941153458,-1.6516847157064247,-3.8251013244274126,74.5,0
0.2273472853689819,0.023580260003584014,0.939939845277832,13.280384690750715,0.5164078615457631,1.261322863285772,74.6,0
-0.012192426192837683,0.03381475563675751,0.8804672533493438,11.138020856093522,-3.6915536322549936,-4.64932548231939,80.8,0
-0.04701923234718251,-0.221536326207853,0.9164061263834694,-0.8214847320127477,9.186716952364657,-1.6757698623230868,75.2,0
-0.010210845230144379,0.021465590987012673,0.7107962511626185,1.320772587488866,2.6198862271973913,1.3855082079919854,73.8,0
0.1598482541242489,-0.20295755741118773,0.853675435407277,-4.7428019043279965,-0.13513728144842588,-0.05191028455665714,76.9,0
0.08945013315916214,0.09322180730909949,0.794062467702035,3.5939052395433677,0.3573050249284278,-6.236795555012951,81.3,0
-0.013571224452044658,-0.03551251558036121,0.9396246004256164,1.7514754063594828,-5.843899225710234,-10.587780710453796,69.5,0
0.11159209197360273,-0.19570367252233506,1.0796289905410388,-3.4830848374869685,-5.035916585159612,2.154500286553337,79.7,0
0.061649305921764846,-0.061420467738537585,1.063081385139984,5.340818212169102,5.556146880563303,2.622828231236747,77.8,0
0.1662373988639467,-0.03700753391846538,1.1685125746319875,-1.1952432432309357,6.867415083161464,1.6620119571681693,78.0,0
-0.03424637126528228,0.13906996175550046,1.1350963725944931,-2.3440859561965333,-9.304644005244407,-0.8635486670429903,76.1,0
0.010680542408267817,0.03966377417502451,0.9007104927622435,1.7977333975545347,1.9756134807912633,-0.9425075237778774,76.2,0
0.002947021624141087,0.05444449443505803,0.982860710113057,-2.092827165867042,5.802881711392863,-0.40525550219520723,79.5,0
-0.1256217937758542,0.1381221634220601,0.9751165858667872,-0.14255787132955755,-1.43531682024404,2.2238269986366124,68.3,0
0.08553443324774912,0.010385571207551052,0.657342097591717,7.858128207293719,6.381242828935055,-0.5071942848413544,72.0,0
0.08132663266158671,0.09541879610324033,0.7974110694635383,-2.7660814007274803,3.2228597921534,1.421095528526162,67.6,0
0.05061361479709531,0.0883861113931992,0.9549069984273332,3.039342672018689,1.8938228377808173,4.994196731580386,85.1,0
0.021849543994982373,-0.10864694935694123,0.9540655347288787,-2.6257462291335534,-1.0275637289545871,-3.674794839485068,82.3,0
-0.1198444890460497,0.16729835776298294,1.056848758130775,-4.379361781342106,0.38686167526509424,-0.704378976300002,65.1,0
-0.00047743873184308283,-0.12203017800706946,1.0495462444303771,-0.36697100499718605,-1.8791387874254164,-3.2618794380034175,77.8,0
0.008874258016787664,0.11173666494778482,0.7143961246850397,12.07992052123081,1.2451200853394717,-1.4952771385486991,74.9,0
-0.04627327230659427,-0.1317073036905633,1.0577895101686294,3.5173157723094297,1.0617765218707838,-0.384610354095481,79.0,0
0.030645714600078908,0.08012367881516733,1.0067880809680645,2.0792368570470616,-1.8240080968402843,-3.3426115661525033,77.7,0
0.09848610281774461,0.20619148781501725,1.0735059772466944,-2.360484073283172,-8.177544329095863,-6.171450791077111,75.3,0
0.2763423081452636,-0.0012978656550211298,1.1400298381462384,-1.7306232769811851,-0.8189500047133642,-4.964815899670738,75.7,0
0.07094933753982068,-0.005635564285314632,0.9585675540818043,-6.675647519292331,-4.275067677381169,1.6855019578880328,81.1,0
0.08090604688673173,0.08104399993168493,1.166838235547012,8.077661927039822,-4.707663525947218,-2.5396413163800307,73.0,0
0.04106649010805993,-0.012939645596254306,0.846589931916043,1.2100989204025696,-2.897992198892661,-0.8311146467723793,74.1,0
-0.18025254583588496,0.20182787037428215,0.8381392819441672,0.8187713535741113,3.4729059872087116,0.18795267238082017,79.2,0
0.04681833494609398,0.039219224945869574,1.0443158285203311,0.9173138990570656,-4.666751187015361,3.44754840562905,80.3,0
0.057227625192923175,-0.012016950822072579,0.924684868204223,9.405672593233607,-3.7271313077644943,-1.078503604956672,77.5,0
0.3455890534982343,-0.03402855278956832,1.0192448846928455,1.3477522924624983,2.9684499541272658,0.936409466937519,73.6,0
0.0269166842262653,-0.07329484701730206,1.2789473179766737,-0.8663977892038286,-3.2157160986394775,-4.301851359556212,67.6,0
0.0861856810800335,-0.042775498675748966,1.0390242610255964,8.09600192771406,-4.734240018803229,-0.6112200738471083,67.8,0
0.04583458763537081,-0.015067339365859644,1.011825430829618,-0.583447996575049,3.3971130041252446,-3.714976748687163,75.0,0
-0.09024136451434385,-0.028763907349858005,0.8496169432022229,-7.612128466818693,-0.543755188858256,-0.5365817398358107,76.8,0
0.18713873774180245,-0.04581752741371038,0.725003029006348,-6.8715290425833535,0.2744276963980183,0.4847581638185099,74.2,0
0.14023196392241288,0.22988412303524394,0.9691180077089734,-0.8626941388275416,-0.9402447220788824,-0.8898374258815128,70.7,0
0.14492383364516565,-0.08300950764894899,1.1400305369912294,1.3123741862239504,1.7778961647115277,-1.6081067613556794,70.0,0
-0.05912649457536867,0.034663258764617476,0.9315592989408988,3.6987549476057944,2.878986438232975,1.0227386045676226,76.8,0
0.2183353173123319,0.0792521009760872,1.0402193748808053,-4.13236003936119,-0.5165436125349141,-1.532236751480044,82.8,0
-0.1182221275350737,0.08301079955837327,1.1939745909077875,-1.0136640696911818,-6.292214933514575,-1.573586379186104,72.3,0
0.12042285125603243,0.0141392924217528,1.190227446984554,-3.6434252258774156,1.2494217940414158,-4.000917797673756,75.9,0
0.3128546750971974,-0.00407025718473096,1.0443223831402673,5.011713258743824,-1.4280262369946188,1.9220983541544991,72.4,0
-0.0688643590156826,0.06515474912395065,1.0055159717986013,5.770888212074907,3.6005960635615253,-0.16068986678847197,79.0,0
-0.01795572755233263,0.04665216499782007,0.7522050426495386,8.812179535268383,-3.761565658728076,-1.822542010918026,75.4,0
0.06195816381051695,-0.005895883476751337,0.885470803373459,1.5819075642259448,-1.3204575524314626,-3.9470339730759085,80.9,0
-0.010417078493943903,-0.1361878571724431,0.937886628797289,8.39383196683681,-6.2238407732892025,8.88011516202023,76.6,0
-0.13607961172793592,-0.026792372233324754,0.8521502582848772,-3.1180613314435424,3.289253269714339,-11.462997775626619,76.6,0
0.058227556976723285,-0.09465501637074578,1.0172679894429146,0.9717382113018154,5.146469126792209,-2.881589697746176,71.7,0
-0.07747644564713259,-0.046715955006632656,1.2667472275229152,-4.773686150411486,-2.0495905742955234,-1.832889909081504,71.8,0
0.10683109167622179,0.023322323851695945,1.2076642388992425,2.5800033363582418,-0.815143617274917,3.4980665276633602,78.3,0
-0.06033090810805637,0.055873614399661625,1.016581979274681,1.2813462236047506,-3.4006524099805917,-1.1952956003701032,77.1,0
0.23599212860210472,0.1980452751292406,1.0969151108037243,-11.042310492139933,-2.9956680460340688,0.6914237335687677,86.1,0
-0.04399039508034844,-0.033740637890381384,0.8707093526965821,4.993231755981515,2.9129549699559854,-1.6765306327751486,70.5,0
0.011352618055318932,0.09746256352751508,1.1996134026003202,3.8490751107341157,-2.117436859449332,7.005868606526176,81.0,0
0.14762206608436038,0.05059600244378366,0.7457050106082229,-2.5003874843321445,1.995629739040423,1.5023310598613606,76.7,0
-0.09770371797207462,0.14959976706397898,1.1169242241629243,1.2654803601736102,-0.06396616944742424,-2.4712972484233977,71.1,0
0.07729519215249553,0.0776228719595626,1.0543384565299663,-6.721837834843764,3.1523617406080335,2.674167462388076,62.6,0
0.20685713051389137,-0.08084814272863163,0.8666210919868363,-3.465992275394237,-1.6480731315941186,-0.9401602729974711,72.8,0
-0.14289798814734728,-0.15230460292912315,0.9486819864893093,7.510857436011061,4.5583002409664966,6.941319393953673,73.5,0
0.0721560630238765,0.051126169966750484,0.8098620945265911,-5.194559183407423,7.87689284258511,5.135604429787232,73.4,0
0.08118593530981083,-0.03284509979003908,0.8162539928296652,0.04295842904274018,-7.141469249687898,1.1186807401260674,80.5,0
0.14381874461327726,-0.07803137459505972,0.7413418999064105,-6.283624507091555,-0.3871111873056528,-0.8995884232601241,73.7,0
-0.09843408530536983,-0.10675777045330777,1.0951270853301067,1.5207534905469307,-0.3896849758325906,-2.4129775640840783,77.4,0
-0.10845479357011316,0.036097549758715555,1.160801745414002,2.532352973878157,-3.005994377384444,3.351934752200587,69.0,0
0.11263298787402772,0.1707707699313365,0.6557288204279861,3.258585974072155,1.711532567417492,5.517128362091037,77.9,0
0.08563816078798234,-0.02086723457060417,1.255745827422726,2.105928016302144,4.706508371959737,-1.1085236791966102,69.5,0
0.08005914204150519,0.07902703110753223,0.9781987645044741,6.420759931037845,-8.290880926642185,1.7069774613855964,79.4,0
0.09157378513963708,0.009773364978240748,1.0234779807315257,-2.493127217043625,-8.608673787161212,1.9206860114901838,80.8,0
-0.031602966589418885,-0.1089382089103393,0.7591380746622385,-4.7622352399135215,6.9611999481321805,3.382134238651305,68.5,0
0.07787044365932043,0.09348113435104174,1.1781238625247297,-2.642277245204405,-1.0063329677039303,-2.9584067755617176,85.6,0
0.08516869679584174,-0.08946920440273713,1.010037513975025,-6.058038673630737,0.37572001904768293,1.6870353526935071,73.7,0
-0.03572217016316413,0.02216266305935647,1.1508239359656949,0.35450861487443003,-4.487577172402299,8.52681963912775,77.8,0
0.2738929413373708,-0.01415204150053052,1.1631287480971615,-0.6282974126362397,0.1861933936013802,0.3645307022322066,79.8,0
0.1068599505094145,0.10930774345656918,1.1802311634081906,2.148918038984459,5.749276846069786,1.7238250202279437,72.6,0
-0.09295641966431782,-0.08581509924706866,0.8827578836221696,-7.273086626542707,2.0849822744034694,1.4394061663173499,72.5,0
0.12878643303605958,0.05908699078019598,0.9488056988160193,-0.05855568596507758,0.8095263358215377,2.10338216783629,73.9,0
-0.06696180042727856,-0.06397974073487009,0.8882446887905728,5.465163893921097,-7.4339913604340175,-4.398295171962258,78.3,0
0.14445015244909426,-0.031110521232878514,1.1142644694111925,2.5750325045008386,3.119308266759437,7.781090981545907,78.9,0
0.1890314694808885,-0.3435200227540102,1.029933384404561,-8.529911440815555,0.04026491606157616,0.3799263504316617,83.0,0
-0.048481878202205245,0.22920985716179085,1.1403717296019857,-0.052690304165153926,-2.5535855108050747,2.06957860594022,82.2,0
0.1656051355093186,0.0750556932826232,1.1469108204585847,-3.297487322035571,2.698535725294338,0.334728457711957,82.2,0
0.0995337112323798,-0.056734748593816456,0.7209110763591637,0.057878484334242516,-3.5609946408858217,3.584711620768513,80.4,0
0.1486472191993388,-0.09246556883329939,1.1826155195830808,-1.712939275060023,2.355247755045627,-1.9070146686368672,80.0,0
0.2776151579184737,-0.029564875287934052,1.1226291436648577,7.826833840902189,5.11092067009548,-4.967240746304198,74.0,0
0.020553426079655546,0.09168795348194517,0.9246162675221754,0.38570932224935683,0.6477007238862885,-0.4465069648321109,73.2,0
-0.04044833972289874,-0.16920849255849257,1.0324689149794444,1.4254142152219693,-1.7807772965440454,1.821348418916592,68.3,0
-0.05674173155506279,0.005841558070566187,0.9614495642625944,-0.1982862403618266,-2.4030361801109037,-1.317155675545313,83.0,0
-0.04789723419585258,0.19706418724626734,1.0724083517946763,2.1350277717788613,1.6072784436985883,-2.5513610536826623,76.2,0
0.0407477948703075,-0.09339463359678042,0.9242905428942685,-0.9759840113021001,-1.8145199488190809,1.3241105172819163,77.7,0
0.09093823697799727,0.0280385038763655,1.0518390861753661,3.4808301570116793,9.939257591930463,-3.52475458940846,61.9,0
0.08320289591960228,0.24033098152577578,0.9900957956989028,-1.7636646726760632,-5.943488328273637,3.721558328659549,72.7,0
0.14926198988432285,0.08321516296907729,0.9151709144757042,6.194040179973712,-0.5450009610565814,-1.1867681855104084,80.9,0
0.05156022702534885,0.03259238204854552,1.008520436735309,2.234011934912404,1.1447997936422807,1.890226644905394,77.7,0
0.22442408925887802,0.07066364549090028,1.3859704360233136,-0.6865077733954453,0.6447727234910571,-4.412351068372326,72.7,0
0.01824118001144527,-0.020086533500970238,0.8771695055261477,3.7894132398986478,-2.3551642505842616,5.143013610939847,75.4,0
0.3764202999907542,0.149963128530344,0.9425084613107646,2.2186352139706833,5.175502678698182,1.781696822203027,85.9,0
0.12508008173180074,-0.019933002290021196,0.8797831400550453,3.722918180376719,2.8007821827006336,2.3318430041893667,74.8,0
-0.0528589067699539,-0.1759181608735977,0.8955175421708624,0.385847454359594,3.10710503467148,-4.904396163438867,76.6,0
-0.07850709976733346,-0.01913031039404599,1.1023661530078037,-1.0853449548539764,-2.805288092788524,-2.8484520922032712,76.0,0
0.10789668982918224,-0.07667345298767035,1.08738236894541,0.6087428211294899,-1.6914972291407453,0.7565129065810587,77.0,0
0.023184465760897895,-0.00811940121974293,0.9791204745018035,-2.251694738483018,2.0506479820637527,-4.114425744561248,82.0,0
0.13568005929105104,-0.0059084059080630885,1.1339444877903668,4.406978900380224,-4.622122708594213,-2.382458644498482,88.4,0
0.10678851494882538,0.13974231998049075,1.0990164943241465,6.61134066495324,2.7953772072936816,2.869102458573167,83.4,0
0.04126053048117527,0.08952927266643856,0.9556498720960679,2.6056688321368693,-0.42399207960568114,-2.302266744815064,77.2,0
-0.05161524616820859,0.046326548757539665,0.7499202887308691,6.381709245749089,4.471301576778849,1.4203979584524309,82.0,0
-0.13178166696230376,0.01970545886674049,1.1044674511923505,5.070890457491688,-1.7960021701776374,-3.1428205978318933,68.5,0
-0.0035817942480425233,-0.08588580088579945,1.0054496931502963,-1.2071328586732983,7.6195450393745086,2.2832166142130723,75.9,0
0.15276785531881668,-0.19811752376656777,0.9833335195550887,3.761066251668414,1.7241128233078036,-4.2593491525334235,72.5,0
0.07569124929562449,0.03131600113927832,0.9100927969985426,-5.773346525039135,2.185814357481281,2.256770179410865,73.2,0
-0.09948865344543854,0.09946412035736589,1.0916973423674474,0.8373095085066877,-2.9087994990260104,8.221255159452733,80.8,0
0.07078171110214185,0.009166611675541081,1.0322744378642752,-5.320594606405017,1.0640293000051058,-2.032927646506851,82.8,0
0.09623808556746041,-0.03348543227867003,0.9444757935796555,-0.49345156908436416,-2.3067791546008176,-2.5128771183460317,69.3,0
-0.05606289234413596,0.06645021652142126,0.7961818179171632,-6.478626582684753,-6.4694701336399385,4.329160350964726,75.1,0
0.06844701271346335,0.0116667799375653,1.1401893652820114,4.924368237177227,-0.821747129413265,0.2461978931898937,72.7,0
0.05698504621351999,0.18857441919739612,1.0707357834733815,-1.7769785969870657,4.883832744472732,-4.444706292366226,79.3,0
-0.08715643573967476,0.14327283420682843,1.0183104349918393,4.078451490146935,-0.26930525419144535,1.2894092794822014,81.6,0
0.09293448324179399,0.11595080570233296,0.5814839007329003,-0.33984283214293415,-1.2354081479730215,0.8228960468863784,87.3,0
0.11729414316418812,0.09577341142099038,0.974315861432591,-8.29892136340581,-1.2911526900976418,-2.403931447425368,82.0,0
0.17996614918103326,-0.10901674144514571,0.9438194444786505,-2.178729528974669,9.414648381112238,-2.5503845698628096,81.7,0
0.17645624624418838,0.08629937020525998,0.8872256472418489,-2.388202459239163,2.5553731399129203,3.300836299151245,71.0,0
-0.11532032415485093,0.05763259576465753,1.0931352917846426,-0.06649873968318327,-6.678024955348776,-3.7547710600833715,72.6,0
-0.06253900478981472,0.08064247283911634,1.0872290051250917,6.78615853192775,-2.281211593883628,-5.208554732102473,76.3,0
0.11180423206503917,0.06926094868130526,1.0455237075788582,7.531275402006558,-1.683432415562898,-2.9450451629251964,88.8,0
0.11165431410946505,0.06527625878480656,1.1356836372151613,-1.0405447103748886,-3.029069683617783,3.2890189478993546,76.4,0
0.11180572235672576,0.2900866469549595,0.8266552228949235,-5.671254263630022,0.2702979276475824,-0.9936158093598358,83.2,0
0.5123277788785665,0.012381433004808096,0.911951891484604,-3.34848944558723,-2.4103556199625613,-2.1444352266091324,73.9,0
0.11850686128318004,0.11363373808293303,0.9912188394778708,2.1582412599512413,-2.1535650274512514,-0.2602062696796239,75.9,0
0.18626787682167184,-0.027098981026400324,0.8866996971158128,-0.48709108456979733,0.6447786392280522,1.8524301121346107,75.9,0
0.16448021161918427,0.0990641583887672,1.0890753832555313,-7.08895100988672,-6.471033188365599,5.831925330046398,73.5,0
0.12816695015669577,0.11393198902324556,0.9016698727802457,-2.2661666551096222,-9.034498827142185,1.333536559995189,79.4,0
0.012167690643158528,0.05644260771353479,1.1747555006670132,5.902082650124017,5.219851970475989,7.44807148909514,69.5,0
0.14107630645919209,0.18692469423764999,0.8403260897374716,1.315151808456865,3.5163605439614996,2.7792742268837216,66.9,0
-0.04273902574450861,-0.06842760363604175,1.2997975474250927,0.21281138352264298,1.5493476106980586,-1.130939875094262,74.7,0
0.02158176719119894,-0.028722094166822216,1.2843946033403633,-1.749572708112231,1.279607089533151,3.385998758499208,78.8,0
-0.00824362573949241,0.04123800860234896,0.9657870280526983,-2.0698093841995195,-0.7948607858351858,2.4204889537972547,72.2,0
0.05982489672635871,0.10808068534842222,1.1519255676388622,2.447822559952932,12.667058125043424,4.416060758444379,87.6,0
0.327759028000821,0.03794295212949332,0.9199357909237089,0.6392731769022835,0.8104087699150947,2.8004098458529842,76.0,0
-0.17407182311100977,0.1485759036510566,1.1319929747347017,3.469572859082839,10.954005081161254,0.43293240260104005,76.4,0
0.1323512228449416,-0.04616898709663193,0.9536032502814844,2.4599127547802815,8.663790749837078,-1.8275310514439997,71.0,0
-0.1435259045427582,-0.09405784894885545,0.7871840152237274,0.08874054716059694,1.938932268250503,0.51249571281962,79.1,0
-0.006631823894732013,0.05081283365365047,0.45007727184816515,1.728944103955481,-0.8819532756572595,-5.631635861674087,81.1,0
0.1806740716360839,0.012281972388630368,0.9396929830894084,-2.6663961603103394,0.06724806580240093,-0.619191962582055,77.0,0
0.057713602291455536,0.074286372035822,1.0218593763027939,-0.21675883967412574,-1.683473855015713,-4.482628304916635,77.6,0
-0.07932937335151673,0.017259770913349605,1.1795474639054324,6.03427690084631,1.9362080744911705,1.7410596847320141,77.2,0
-0.035836445111196186,-0.014001979062345706,0.9854937548227085,0.048195124555638146,2.829938221162931,3.1699488060564724,71.5,0
